filename,Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,paper_url,Paper type,Keywords Author,thumb_url,url
2015 Zobel 10.1109/SciVis.2015.7429491 4.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%204.png
2015 Zobel 10.1109/SciVis.2015.7429491 5.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%205.png
2015 Zobel 10.1109/SciVis.2015.7429491 6.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%206.png
2015 Zobel 10.1109/SciVis.2015.7429491 7.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%207.png
2015 Zobel 10.1109/SciVis.2015.7429491 8.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%208.png
2015 Zobel 10.1109/SciVis.2015.7429491 9.png,SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2015%20Zobel%2010.1109:SciVis.2015.7429491%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2015%20Zobel%2010.1109:SciVis.2015.7429491%209.png
2016 Besançon 10.1109/TVCG.2016.2599217 1.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%201.png
2016 Besançon 10.1109/TVCG.2016.2599217 2.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%202.png
2016 Besançon 10.1109/TVCG.2016.2599217 3.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%203.png
2016 Besançon 10.1109/TVCG.2016.2599217 4.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%204.png
2016 Besançon 10.1109/TVCG.2016.2599217 5.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%205.png
2016 Besançon 10.1109/TVCG.2016.2599217 6.png,SciVis,2016,6,Hybrid Tactile/Tangible Interaction for 3D Data Exploration,10.1109/TVCG.2016.2599217,Lonni Besançon;Paul Issartel;Mehdi Ammi;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2016.2599217,J,3D data visualization;Interaction;tactile input;tangible input,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Besançon%2010.1109:TVCG.2016.2599217%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Besançon%2010.1109:TVCG.2016.2599217%206.png
2016 Biswas 10.1109/TVCG.2016.2598869 1.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%201.png
2016 Biswas 10.1109/TVCG.2016.2598869 2.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%202.png
2016 Biswas 10.1109/TVCG.2016.2598869 3.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%203.png
2016 Biswas 10.1109/TVCG.2016.2598869 4.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%204.png
2016 Biswas 10.1109/TVCG.2016.2598869 5.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%205.png
2016 Biswas 10.1109/TVCG.2016.2598869 6.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%206.png
2016 Biswas 10.1109/TVCG.2016.2598869 7.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%207.png
2016 Biswas 10.1109/TVCG.2016.2598869 8.png,SciVis,2016,8,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,http://dx.doi.org/10.1109/TVCG.2016.2598869,J,Ensemble;time-varying;multi-resolution;sensitivity analysis,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Biswas%2010.1109:TVCG.2016.2598869%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Biswas%2010.1109:TVCG.2016.2598869%208.png
2016 Bryan 10.1109/TVCG.2016.2598789 1.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%201.png
2016 Bryan 10.1109/TVCG.2016.2598789 10.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%2010.png
2016 Bryan 10.1109/TVCG.2016.2598789 11.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%2011.png
2016 Bryan 10.1109/TVCG.2016.2598789 2.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%202.png
2016 Bryan 10.1109/TVCG.2016.2598789 3.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%203.png
2016 Bryan 10.1109/TVCG.2016.2598789 4.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%204.png
2016 Bryan 10.1109/TVCG.2016.2598789 5.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%205.png
2016 Bryan 10.1109/TVCG.2016.2598789 6.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%206.png
2016 Bryan 10.1109/TVCG.2016.2598789 7.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%207.png
2016 Bryan 10.1109/TVCG.2016.2598789 8.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%208.png
2016 Bryan 10.1109/TVCG.2016.2598789 9.png,SciVis,2016,11,Synteny Explorer: An Interactive Visualization Application for Teaching Genome Evolution,10.1109/TVCG.2016.2598789,Chris Bryan;Gregory Guterman;Kwan-Liu Ma;Harris Lewin;Denis Larkin;Jaebum Kim;Jian Ma;Marta Farre,http://dx.doi.org/10.1109/TVCG.2016.2598789,J,Bioinformatic visualization;education;learning;genome evolution;chromosome;user study,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Bryan%2010.1109:TVCG.2016.2598789%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Bryan%2010.1109:TVCG.2016.2598789%209.png
2016 Dutta 10.1109/TVCG.2016.2598604 1.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%201.png
2016 Dutta 10.1109/TVCG.2016.2598604 10.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%2010.png
2016 Dutta 10.1109/TVCG.2016.2598604 11.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%2011.png
2016 Dutta 10.1109/TVCG.2016.2598604 2.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%202.png
2016 Dutta 10.1109/TVCG.2016.2598604 3.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%203.png
2016 Dutta 10.1109/TVCG.2016.2598604 4.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%204.png
2016 Dutta 10.1109/TVCG.2016.2598604 5.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%205.png
2016 Dutta 10.1109/TVCG.2016.2598604 6.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%206.png
2016 Dutta 10.1109/TVCG.2016.2598604 7.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%207.png
2016 Dutta 10.1109/TVCG.2016.2598604 8.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%208.png
2016 Dutta 10.1109/TVCG.2016.2598604 9.png,SciVis,2016,11,In Situ Distribution Guided Analysis and Visualization of Transonic Jet Engine Simulations,10.1109/TVCG.2016.2598604,Soumya Dutta;Chun-Ming Chen;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,http://dx.doi.org/10.1109/TVCG.2016.2598604,J,In situ analysis;rotating stall analysis;Gaussian mixture model;incremental distribution modeling;feature analysis;high performance computing;collaborative development,http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2016%20Dutta%2010.1109:TVCG.2016.2598604%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2016%20Dutta%2010.1109:TVCG.2016.2598604%209.png
